kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612990740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612994340000000000
kWh,domain=inverter,entity_id=daily_yeld value=1.72 1612997940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612997940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613001540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613005140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613008740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613012340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613015940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613019540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613023140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613026740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613030340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.39 1613033940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.36 1613037540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.80 1613041140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.40 1613044740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613048340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613051940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=3.75 1613055540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=-0.41 1613059140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613062740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613066340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613069940000000000
